date,dead,missing,latitude,longitude
2009-11-19T00:00:00Z,0,0,36.721261,-4.421266
2009-11-17T00:00:00Z,0,0,36.018776,-5.600819
2009-11-15T00:00:00Z,0,0,35.88301,14.493757
2009-11-13T00:00:00Z,0,0,24.088938,32.899829
2009-11-05T00:00:00Z,0,0,37.035339,27.43029
2009-11-01T00:00:00Z,0,0,39.16408,26.372171
2009-10-29T00:00:00Z,0,0,50.95129,1.858686
2009-10-29T00:00:00Z,0,0,51.488623,0.461426
2009-10-28T00:00:00Z,0,0,37.625683,-0.996584
2009-10-26T00:00:00Z,0,0,37.599994,14.015356
2009-10-26T00:00:00Z,0,0,39.106738,26.557275
2009-10-26T00:00:00Z,0,0,39.16408,26.372171
2009-10-25T00:00:00Z,0,0,36.729861,14.849113
2009-10-14T00:00:00Z,0,0,48.241408,22.415221
2009-10-09T00:00:00Z,0,0,37.970112,23.642364
2009-10-08T00:00:00Z,0,0,51.511214,-0.119824
2009-10-07T00:00:00Z,0,0,32.116667,20.066667
2009-10-06T00:00:00Z,0,0,37.074153,14.240354
2009-01-30T00:00:00Z,1,0,35.249299,-3.937112
2009-01-28T00:00:00Z,0,0,36.81881,10.16596
2009-01-27T00:00:00Z,0,0,37.035339,27.43029
2009-01-24T00:00:00Z,0,0,35.85,-0.316667
2009-01-21T00:00:00Z,0,0,35.508622,12.59292
2009-01-20T00:00:00Z,0,0,35.508622,12.59292
2009-01-20T00:00:00Z,0,0,35.508622,12.59292
2009-01-20T00:00:00Z,0,0,35.508622,12.59292
2009-01-18T00:00:00Z,0,0,36.81881,10.16596
2009-01-18T00:00:00Z,0,0,38.193814,15.554015
2009-01-13T00:00:00Z,0,0,35.696944,-0.633056
2009-01-12T00:00:00Z,0,0,37.423411,24.916088
2009-01-11T00:00:00Z,0,0,40.845719,25.873962
2009-01-10T00:00:00Z,0,0,50.95129,1.858686
2009-01-10T00:00:00Z,0,0,60.472024,8.468946
2009-01-09T00:00:00Z,4,0,14.764504,-17.366029
2009-01-07T00:00:00Z,0,0,35.950486,-3.035088
2009-01-06T00:00:00Z,0,0,38.77474,0.08519
2009-01-05T00:00:00Z,0,0,59.729407,13.235402
2009-01-03T00:00:00Z,0,0,26.3351,17.228331
2009-01-02T00:00:00Z,0,0,35.696944,-0.633056
2009-01-01T00:00:00Z,0,0,36.748374,-3.516861
2008-09-30T00:00:00Z,0,0,36.239546,13.007813
2008-09-28T00:00:00Z,0,0,35.52145,35.7924
2008-09-26T00:00:00Z,0,0,41.244376,26.135943
2008-09-25T00:00:00Z,0,0,41.244376,26.135943
2008-09-23T00:00:00Z,0,0,17.570692,-3.996166
2008-09-23T00:00:00Z,0,0,35.937496,14.375416
2008-09-22T00:00:00Z,0,0,26.820553,30.802498
2008-09-21T00:00:00Z,0,0,26.820553,30.802498
2008-09-18T00:00:00Z,0,0,32.183929,35.233453
2008-09-11T00:00:00Z,0,0,40.632728,17.941762
2008-09-11T00:00:00Z,0,0,41.125526,9.024635
2008-09-09T00:00:00Z,0,0,28.291564,-16.62913
2008-09-08T00:00:00Z,0,0,24.088938,32.899829
2008-09-08T00:00:00Z,0,0,35.89779,14.514106
2008-09-07T00:00:00Z,0,0,28.103304,-17.219358
2008-09-06T00:00:00Z,0,0,23.803497,11.291889
2008-09-04T00:00:00Z,0,0,30.78004,30.991133
2008-09-04T00:00:00Z,0,0,31.200092,29.918739
2008-09-03T00:00:00Z,0,0,27.793611,-15.658889
2008-09-03T00:00:00Z,0,0,35.937496,14.375416
2008-08-31T00:00:00Z,0,0,30.597246,30.987632
2008-08-29T00:00:00Z,0,0,36.902859,7.755543
2008-08-27T00:00:00Z,0,0,23.69751,-15.93698
2008-08-27T00:00:00Z,0,0,37.125836,10.802826
2008-08-25T00:00:00Z,0,0,37.617153,-0.992914
2008-08-24T00:00:00Z,0,0,35.937496,14.375416
2008-08-23T00:00:00Z,0,0,35.937496,14.375416
2008-08-23T00:00:00Z,0,0,36.752887,3.042048
2008-08-22T00:00:00Z,0,0,23.803497,11.291889
2008-08-20T00:00:00Z,0,0,29.104381,53.045893
2008-08-20T00:00:00Z,0,0,36.834047,-2.463714
2008-08-18T00:00:00Z,0,0,24.088938,32.899829
2008-08-17T00:00:00Z,0,0,37.369342,27.27349
2008-08-11T00:00:00Z,0,0,17.570692,-3.996166
2008-08-08T00:00:00Z,0,0,23.803497,11.291889
2008-08-08T00:00:00Z,0,0,28.291564,-16.62913
2008-08-05T00:00:00Z,1,0,50.85,4.33
2008-08-04T00:00:00Z,0,0,35.292278,-2.938097
2008-08-03T00:00:00Z,0,0,-12.8275,45.166244
2008-08-03T00:00:00Z,0,0,17.570692,-3.996166
2008-08-03T00:00:00Z,0,0,28.291564,-16.62913
2008-08-01T00:00:00Z,0,0,36.834047,-2.463714
2008-08-01T00:00:00Z,0,0,37.177336,-3.598557
2008-07-30T00:00:00Z,0,0,26.3351,17.228331
2008-07-30T00:00:00Z,0,0,35.937496,14.375416
2008-07-30T00:00:00Z,0,0,37.931706,-0.660553
2008-07-29T00:00:00Z,0,0,41.00527,28.97696
2008-07-28T00:00:00Z,0,0,35.508622,12.59292
2008-07-28T00:00:00Z,0,0,40.120875,9.012893
2008-07-24T00:00:00Z,0,0,28.103304,-17.219358
2008-07-22T00:00:00Z,0,0,-12.8275,45.166244
2008-07-22T00:00:00Z,0,0,36.721261,-4.421266
2008-07-22T00:00:00Z,0,0,50.95129,1.858686
2008-07-21T00:00:00Z,0,0,36.721261,-4.421266
2008-07-19T00:00:00Z,0,0,24.088938,32.899829
2008-07-19T00:00:00Z,0,0,37.599994,14.015356
2008-07-18T00:00:00Z,0,0,37.599994,14.015356
2008-07-17T00:00:00Z,0,0,35.937496,14.375416
2008-07-15T00:00:00Z,0,0,49.45203,11.07675
2008-07-13T00:00:00Z,0,0,30.597246,30.987632
2008-07-13T00:00:00Z,0,0,35.508622,12.59292
2008-07-13T00:00:00Z,0,0,50.95129,1.858686
2008-07-12T00:00:00Z,0,0,28.291564,-16.62913
2008-07-11T00:00:00Z,0,0,24.088938,32.899829
2008-07-11T00:00:00Z,0,0,27.793611,-15.658889
2008-07-10T00:00:00Z,0,0,28.103304,-17.219358
2008-07-09T00:00:00Z,0,0,34.264061,-6.578296
2008-07-09T00:00:00Z,0,0,35.937496,14.375416
2008-07-08T00:00:00Z,0,0,28.103304,-17.219358
2008-07-08T00:00:00Z,0,0,28.569022,-16.324539
2008-07-06T00:00:00Z,0,0,37.177336,-3.598557
2008-07-05T00:00:00Z,0,0,26.3351,17.228331
2008-07-05T00:00:00Z,0,0,36.81881,10.16596
2008-07-03T00:00:00Z,0,0,35.85,-0.316667
2008-07-03T00:00:00Z,0,0,45.440847,12.315515
2008-06-29T00:00:00Z,0,0,35.869682,14.566763
2008-06-28T00:00:00Z,0,0,37.490112,14.062893
2008-06-27T00:00:00Z,0,0,31.280267,34.240191
2008-06-26T00:00:00Z,0,0,45.440847,12.315515
2008-06-25T00:00:00Z,0,0,35.937496,14.375416
2008-06-21T00:00:00Z,0,0,31.558247,31.085148
2008-06-21T00:00:00Z,0,0,45.440847,12.315515
2008-06-20T00:00:00Z,1,0,36.902859,7.755543
2008-06-20T00:00:00Z,0,0,48.847759,2.439497
2008-06-18T00:00:00Z,0,0,24.088938,32.899829
2008-06-18T00:00:00Z,0,0,35.937496,14.375416
2008-06-18T00:00:00Z,0,0,35.937496,14.375416
2008-06-17T00:00:00Z,0,0,28.291564,-16.62913
2008-06-16T00:00:00Z,0,0,36.81881,10.16596
2008-06-16T00:00:00Z,0,0,36.902859,7.755543
2008-06-14T00:00:00Z,0,0,35.937496,14.375416
2008-06-14T00:00:00Z,0,0,35.937496,14.375416
2008-06-13T00:00:00Z,0,0,35.841667,14.544722
2008-06-11T00:00:00Z,0,0,37.743215,26.820351
2008-06-11T00:00:00Z,0,0,39.33589,26.71281
2008-06-11T00:00:00Z,0,0,41.733333,27.216667
2008-06-10T00:00:00Z,0,0,26.820553,30.802498
2008-06-10T00:00:00Z,0,0,35.937496,14.375416
2008-06-09T00:00:00Z,0,0,39.54864,44.074207
2008-06-09T00:00:00Z,0,0,41.244376,26.135943
2008-06-08T00:00:00Z,0,0,35.46883,44.39098
2008-06-06T05:00:00Z,0,0,46.62794,14.30899
2008-06-06T00:00:00Z,0,0,32.933333,12.083333
2008-06-06T00:00:00Z,0,0,35.508622,12.59292
2008-06-05T00:00:00Z,13,0,26.3351,17.228331
2008-06-05T00:00:00Z,0,0,35.866074,12.868741
2008-06-03T00:00:00Z,0,0,35.208889,0.479722
2008-06-01T00:00:00Z,0,0,35.508622,12.59292
2008-06-01T00:00:00Z,0,0,35.508622,12.59292
2008-06-01T00:00:00Z,0,0,40.463667,-3.74922
2008-06-01T00:00:00Z,0,0,55.378051,-3.435973
2008-05-31T00:00:00Z,0,0,28.569022,-16.324539
2008-05-30T00:00:00Z,0,0,35.508622,12.59292
2008-05-28T00:00:00Z,0,0,38.017618,12.537202
2008-05-27T00:00:00Z,0,0,34.916667,33.633333
2008-05-25T00:00:00Z,0,0,27.759555,-15.57903
2008-05-25T00:00:00Z,0,0,34.745159,10.7613
2008-05-25T00:00:00Z,0,0,35.937496,14.375416
2008-05-25T00:00:00Z,0,0,35.937496,14.375416
2008-05-24T00:00:00Z,0,0,28.291564,-16.62913
2008-05-23T00:00:00Z,0,0,35.937496,14.375416
2008-05-23T00:00:00Z,0,0,43.77268,11.253604
2008-05-22T00:00:00Z,0,0,36.926927,14.725513
2008-05-21T00:00:00Z,0,0,35.937496,14.375416
2008-05-21T00:00:00Z,0,0,36.60709,2.196783
2008-05-19T00:00:00Z,0,0,35.937496,14.375416
2008-05-19T00:00:00Z,0,0,37.743215,26.820351
2008-05-15T00:00:00Z,0,0,37.743215,26.820351
2008-05-10T00:00:00Z,0,0,35.825556,14.528056
2008-05-09T00:00:00Z,0,0,35.292278,-2.938097
2008-05-09T00:00:00Z,0,0,35.77718,10.8261
2008-05-09T00:00:00Z,0,0,35.964373,-5.196533
2008-05-09T00:00:00Z,0,0,41.00527,28.97696
2008-05-09T00:00:00Z,0,0,41.244376,26.135943
2008-05-08T00:00:00Z,0,0,30.78004,30.991133
2008-05-07T00:00:00Z,0,0,35.292278,-2.938097
2008-05-07T00:00:00Z,0,0,35.834673,14.552498
2008-05-07T00:00:00Z,0,0,55.378051,-3.435973
2008-05-05T00:00:00Z,0,0,26.3351,17.228331
2008-05-05T00:00:00Z,0,0,35.249299,-3.937112
2008-05-05T00:00:00Z,0,0,35.85,-0.316667
2008-05-05T00:00:00Z,0,0,47.557421,7.592573
2008-05-04T00:00:00Z,0,0,41.130036,24.88649
2008-05-02T00:00:00Z,0,0,28.291564,-16.62913
2008-05-01T00:00:00Z,0,0,35.888384,-5.324636
2008-04-30T00:00:00Z,0,0,51.35819,4.863547
2008-04-27T00:00:00Z,0,0,31.791702,-7.09262
2008-04-27T00:00:00Z,0,0,33.223191,43.679291
2008-04-24T00:00:00Z,0,0,35.508622,12.59292
2008-04-23T00:00:00Z,0,0,35.508622,12.59292
2008-04-22T00:00:00Z,0,0,33.223191,43.679291
2008-04-21T00:00:00Z,0,0,30.446042,31.181203
2008-04-21T00:00:00Z,0,0,30.446042,31.181203
2008-04-21T00:00:00Z,0,0,30.446042,31.181203
2008-04-21T00:00:00Z,0,0,30.446042,31.181203
2008-04-21T00:00:00Z,0,0,30.446042,31.181203
2008-04-21T00:00:00Z,0,0,50.658799,10.664964
2008-04-20T00:00:00Z,0,0,28.358744,-14.053676
2008-04-16T00:00:00Z,0,0,24.088938,32.899829
2008-04-14T00:00:00Z,0,0,51.165691,10.451526
2008-04-09T00:00:00Z,0,0,36.42985,-5.149141
2008-04-08T00:00:00Z,0,0,35.696944,-0.633056
2008-04-07T00:00:00Z,0,0,35.85,-0.316667
2008-04-06T00:00:00Z,0,0,45.440847,12.315515
2008-04-04T00:00:00Z,0,0,49.651244,7.163161
2008-04-03T00:00:00Z,0,0,48.856614,2.352222
2008-03-31T00:00:00Z,0,0,36.19002,-5.92248
2008-03-29T00:00:00Z,0,0,35.292278,-2.938097
2008-03-29T00:00:00Z,0,0,35.939838,0.089767
2008-03-29T00:00:00Z,0,0,51.519411,-0.126966
2008-03-28T00:00:00Z,0,0,35.292278,-2.938097
2008-03-28T00:00:00Z,0,0,52.520007,13.404954
2008-03-26T00:00:00Z,0,0,23.69751,-15.93698
2008-03-26T00:00:00Z,0,0,24.088938,32.899829
2008-03-22T00:00:00Z,0,0,37.369342,27.27349
2008-03-22T00:00:00Z,0,0,47.36865,8.539183
2008-03-18T00:00:00Z,0,0,35.508622,12.59292
2008-03-18T00:00:00Z,0,0,7.946527,-1.023194
2008-03-17T00:00:00Z,0,0,24.088938,32.899829
2008-03-13T00:00:00Z,0,0,36.2941,35.793903
2008-03-07T00:00:00Z,0,0,53.54368,-0.974168
2008-03-04T00:00:00Z,0,0,28.291564,-16.62913
2008-03-02T00:00:00Z,0,0,35.696944,-0.633056
2008-03-01T00:00:00Z,0,0,55.57156,-4.410332
2008-02-29T00:00:00Z,0,0,36.19002,-5.92248
2008-02-24T00:00:00Z,0,0,24.088938,32.899829
2008-02-18T00:00:00Z,0,0,31.280267,34.240191
2008-02-17T00:00:00Z,0,0,53.835187,-2.219377
2008-02-15T00:00:00Z,0,0,30.000473,34.679418
2008-02-14T00:00:00Z,0,0,48.856614,2.352222
2008-02-12T00:00:00Z,0,0,27.93556,-12.91871
2008-02-11T00:00:00Z,0,0,40.416775,-3.70379
2008-02-11T00:00:00Z,0,0,46.227638,2.213749
2008-02-10T00:00:00Z,0,0,35.834673,14.552498
2008-02-10T00:00:00Z,0,0,55.378051,-3.435973
2008-02-09T00:00:00Z,0,0,40.845719,25.873962
2008-02-08T00:00:00Z,0,0,55.378051,-3.435973
2008-02-07T00:00:00Z,0,0,36.748374,-3.516861
2008-02-05T00:00:00Z,0,0,36.132977,-5.453909
2008-02-02T00:00:00Z,0,0,36.018776,-5.600819
2008-02-01T00:00:00Z,0,0,36.018776,-5.600819
2008-12-31T00:00:00Z,0,0,35.292278,-2.938097
2008-12-31T00:00:00Z,0,0,35.85,-0.316667
2008-12-31T00:00:00Z,0,0,42.675931,23.433222
2008-12-23T00:00:00Z,0,0,35.292278,-2.938097
2008-12-17T00:00:00Z,0,0,39.599541,26.40086
2008-12-10T00:00:00Z,0,0,23.803497,11.291889
2008-12-09T00:00:00Z,0,0,45.440847,12.315515
2008-12-09T00:00:00Z,0,0,50.671046,5.57847
2008-12-08T00:00:00Z,0,0,23.803497,11.291889
2008-12-07T00:00:00Z,4,0,39.33589,26.71281
2008-12-06T00:00:00Z,0,0,28.291564,-16.62913
2008-12-05T00:00:00Z,1,0,37.743215,26.820351
2008-12-05T00:00:00Z,0,0,41.733333,27.216667
2008-11-30T00:00:00Z,0,0,28.291564,-16.62913
2008-11-27T00:00:00Z,0,0,35.508622,12.59292
2008-11-27T00:00:00Z,0,0,39.074208,21.824312
2008-11-24T00:00:00Z,0,0,39.077771,21.665039
2008-11-20T00:00:00Z,0,0,-12.8275,45.166244
2008-11-19T00:00:00Z,0,0,28.033886,1.659626
2008-11-18T00:00:00Z,0,0,28.291564,-16.62913
2008-11-12T00:00:00Z,0,0,35.508622,12.59292
2008-11-10T00:00:00Z,0,0,27.725499,-18.024301
2008-11-10T00:00:00Z,0,0,28.291564,-16.62913
2008-11-08T00:00:00Z,0,0,35.937496,14.375416
2008-11-08T00:00:00Z,0,0,36.68169,15.133875
2008-11-06T00:00:00Z,0,0,28.103304,-17.219358
2008-11-06T00:00:00Z,0,0,28.103304,-17.219358
2008-10-28T00:00:00Z,0,0,28.103304,-17.219358
2008-10-28T00:00:00Z,0,0,28.103304,-17.219358
2008-10-28T00:00:00Z,0,0,37.075546,25.520736
2008-10-26T00:00:00Z,0,0,26.820553,30.802498
2008-10-25T00:00:00Z,0,0,37.983716,23.72931
2008-10-23T00:00:00Z,0,0,39.727177,20.059855
2008-10-22T00:00:00Z,0,0,26.3351,17.228331
2008-10-22T00:00:00Z,0,0,41.153332,20.168331
2008-10-21T00:00:00Z,0,0,24.088938,32.899829
2008-10-19T00:00:00Z,0,0,26.3351,17.228331
2008-10-19T00:00:00Z,0,0,28.291564,-16.62913
2008-10-19T00:00:00Z,0,0,40.261643,20.786133
2008-10-18T00:00:00Z,0,0,39.727177,20.059855
2008-10-18T00:00:00Z,0,0,46.227638,2.213749
2008-10-17T00:00:00Z,1,0,28.291564,-16.62913
2008-10-17T00:00:00Z,0,0,35.834673,14.552498
2008-10-15T00:00:00Z,0,0,28.291564,-16.62913
2008-10-14T00:00:00Z,0,0,50.95129,1.858686
2008-10-13T00:00:00Z,0,0,24.088938,32.899829
2008-10-11T00:00:00Z,0,0,45.440847,12.315515
2008-10-10T00:00:00Z,0,0,28.291564,-16.62913
2008-10-09T00:00:00Z,0,0,-12.8275,45.166244
2008-10-08T00:00:00Z,0,0,34.264061,-6.578296
2008-10-07T00:00:00Z,0,0,35.55,45.433333
2008-10-06T00:00:00Z,0,0,35.937496,14.375416
2008-10-06T00:00:00Z,0,0,36.834047,-2.463714
2008-10-06T00:00:00Z,0,0,40.845719,25.873962
2008-10-05T00:00:00Z,0,0,35.937496,14.375416
2008-10-05T00:00:00Z,0,0,39.54864,44.074207
2008-10-05T00:00:00Z,0,0,40.895168,26.90943
2008-10-05T00:00:00Z,0,0,43.351149,-8.185424
2008-10-04T00:00:00Z,0,0,33.81445,12.700195
2008-10-04T00:00:00Z,0,0,35.292278,-2.938097
2008-10-04T00:00:00Z,0,0,36.42985,-5.149141
2008-01-31T00:00:00Z,0,0,40.120875,9.012893
2008-01-29T00:00:00Z,0,0,24.088938,32.899829
2008-01-28T00:00:00Z,0,0,28.386856,-16.553251
2008-01-28T00:00:00Z,0,0,45.440847,12.315515
2008-01-22T00:00:00Z,0,0,36.277685,-6.087779
2008-01-22T00:00:00Z,0,0,36.866667,6.9
2008-01-21T00:00:00Z,0,0,36.744421,-4.092531
2008-01-21T00:00:00Z,0,0,43.001693,-7.85388
2008-01-21T00:00:00Z,0,0,43.61583,13.518915
2008-01-21T00:00:00Z,0,0,44.171131,12.161842
2008-01-14T00:00:00Z,0,0,41.244376,26.135943
2008-01-13T00:00:00Z,0,0,26.820553,30.802498
2008-01-12T00:00:00Z,0,0,28.291564,-16.62913
2008-01-10T00:00:00Z,0,0,35.508622,12.59292
2008-01-10T00:00:00Z,0,0,35.834673,14.552498
2008-01-09T00:00:00Z,0,0,36.19002,-5.92248
2008-01-09T00:00:00Z,0,0,37.075546,25.520736
2008-01-09T00:00:00Z,0,0,37.075546,25.520736
2008-01-09T00:00:00Z,0,0,51.182293,14.423775
2008-01-08T00:00:00Z,0,0,27.793611,-15.658889
2008-01-08T00:00:00Z,0,0,28.009757,-15.53205
2008-01-08T00:00:00Z,0,0,35.89779,14.514106
2008-01-08T00:00:00Z,0,0,37.599994,14.015356
2008-01-08T00:00:00Z,0,0,51.481969,-0.526243
2008-01-08T00:00:00Z,0,0,52.988024,-2.20218
2008-01-07T00:00:00Z,0,0,12.862807,30.217636
2008-01-07T00:00:00Z,0,0,26.3351,17.228331
2008-01-07T00:00:00Z,0,0,33.81445,12.700195
2008-01-06T00:00:00Z,0,0,0.390841,9.453644
2008-01-06T00:00:00Z,0,0,41.00527,28.97696
2008-01-05T00:00:00Z,0,0,30.597246,30.987632
2008-01-05T00:00:00Z,0,0,35.937496,14.375416
2008-01-05T00:00:00Z,0,0,36.19002,-5.92248
2008-01-05T00:00:00Z,0,0,44.348399,9.234647
2008-01-04T00:00:00Z,0,0,26.3351,17.228331
2008-01-04T00:00:00Z,0,0,35.166667,33.366667
2008-01-04T00:00:00Z,0,0,51.35819,4.863547
2008-01-04T00:00:00Z,0,0,55.378051,-3.435973
2008-01-03T00:00:00Z,0,0,23.69751,-15.93698
2008-01-03T00:00:00Z,0,0,34.686667,-1.911389
2008-01-03T00:00:00Z,0,0,49.815273,6.129583
2008-01-02T00:00:00Z,0,0,35.37849,1.32569
2008-01-02T00:00:00Z,0,0,35.533333,1.016667
2008-01-02T00:00:00Z,0,0,35.8,-0.266667
2008-01-02T00:00:00Z,0,0,35.8,-0.266667
2008-01-02T00:00:00Z,0,0,35.939838,0.089767
2008-01-02T00:00:00Z,0,0,36.146155,-1.494141
2008-01-02T00:00:00Z,0,0,37.369342,27.27349
2008-01-02T00:00:00Z,0,0,51.924216,4.481776
2008-01-01T00:00:00Z,0,0,52.825559,14.197083
2007-09-30T00:00:00Z,0,0,35.937496,14.375416
2007-09-30T00:00:00Z,0,0,39.648369,27.88261
2007-09-25T00:00:00Z,0,0,35.888384,-5.324636
2007-09-25T00:00:00Z,0,0,35.888384,-5.324636
2007-09-25T00:00:00Z,0,0,35.98,-5.32
2007-09-24T00:00:00Z,0,0,35.1,-1.85
2007-09-23T00:00:00Z,0,0,37.743215,26.820351
2007-09-23T00:00:00Z,0,0,43.355524,-8.255738
2007-09-22T00:00:00Z,0,0,28.291564,-16.62913
2007-09-20T00:00:00Z,0,0,37.983716,23.72931
2007-09-19T00:00:00Z,0,0,48.856614,2.352222
2007-09-18T00:00:00Z,0,0,39.984458,-0.04495
2007-09-17T00:00:00Z,0,0,38.77474,0.08519
2007-09-16T00:00:00Z,0,0,24.088938,32.899829
2007-09-15T00:00:00Z,0,0,38.77474,0.08519
2007-09-15T00:00:00Z,0,0,38.77474,0.08519
2007-09-14T00:00:00Z,0,0,31.200092,29.918739
2007-09-13T00:00:00Z,0,0,36.828221,11.940496
2007-09-12T00:00:00Z,0,0,51.4025,8.641667
2007-09-12T00:00:00Z,0,0,51.919438,19.145136
2007-09-11T00:00:00Z,0,0,-12.8275,45.166244
2007-09-11T00:00:00Z,0,0,23.69751,-15.93698
2007-09-11T00:00:00Z,0,0,27.725499,-18.024301
2007-09-10T00:00:00Z,0,0,13.443182,-15.310139
2007-09-10T00:00:00Z,0,0,20.942518,-17.036227
2007-09-08T00:00:00Z,0,0,36.695639,-3.465102
2007-09-08T00:00:00Z,0,0,43.342273,17.812754
2007-09-07T00:00:00Z,0,0,39.16408,26.372171
2007-09-06T00:00:00Z,0,0,28.291564,-16.62913
2007-09-05T00:00:00Z,0,0,17.607789,8.081666
2007-09-05T00:00:00Z,0,0,37.743215,26.820351
2007-09-02T00:00:00Z,0,0,23.69751,-15.93698
2007-08-31T00:00:00Z,0,0,37.075474,15.286586
2007-08-29T00:00:00Z,0,0,35.937496,14.375416
2007-08-29T00:00:00Z,0,0,37.743215,26.820351
2007-08-28T00:00:00Z,0,0,54.083419,12.100429
2007-08-27T00:00:00Z,0,0,35.508622,12.59292
2007-08-24T00:00:00Z,0,0,35.508622,12.59292
2007-08-24T00:00:00Z,0,0,35.508622,12.59292
2007-08-24T00:00:00Z,0,0,46.198392,6.142296
2007-08-23T00:00:00Z,0,0,38.32981,26.314921
2007-08-22T00:00:00Z,0,0,35.85,-0.316667
2007-08-22T00:00:00Z,0,0,38.370981,26.136346
2007-08-22T00:00:00Z,0,0,42.434479,9.137443
2007-08-20T00:00:00Z,0,0,28.291564,-16.62913
2007-08-20T00:00:00Z,0,0,28.291564,-16.62913
2007-08-20T00:00:00Z,0,0,28.291564,-16.62913
2007-08-20T00:00:00Z,0,0,35.508622,12.59292
2007-08-20T00:00:00Z,0,0,37.931706,-0.660553
2007-08-20T00:00:00Z,1,0,41.036944,28.9775
2007-08-19T00:00:00Z,0,0,40.63935,22.944606
2007-08-18T00:00:00Z,0,0,28.291564,-16.62913
2007-08-18T00:00:00Z,0,0,28.358744,-14.053676
2007-08-16T00:00:00Z,0,0,38.41885,27.12872
2007-08-13T00:00:00Z,0,0,35.508622,12.59292
2007-08-13T00:00:00Z,0,0,35.508622,12.59292
2007-08-13T00:00:00Z,0,0,41.025869,33.189515
2007-08-12T00:00:00Z,0,0,-12.8275,45.166244
2007-08-12T00:00:00Z,0,0,-12.8275,45.166244
2007-08-11T00:00:00Z,0,0,14.764504,-17.366029
2007-08-11T00:00:00Z,0,0,35.508622,12.59292
2007-08-11T00:00:00Z,0,0,36.142015,4.240723
2007-08-11T00:00:00Z,0,0,38.2,26.833333
2007-08-10T00:00:00Z,0,0,35.508622,12.59292
2007-08-10T00:00:00Z,0,0,35.937496,14.375416
2007-08-10T00:00:00Z,0,0,35.937496,14.375416
2007-08-10T00:00:00Z,0,0,39.074208,21.824312
2007-08-10T00:00:00Z,0,0,41.153332,20.168331
2007-08-09T00:00:00Z,0,0,37.78816,20.898827
2007-08-09T00:00:00Z,0,0,39.16408,26.372171
2007-08-08T00:00:00Z,0,0,36.748374,-3.516861
2007-08-08T00:00:00Z,0,0,38.158524,14.742693
2007-08-06T00:00:00Z,0,0,35.937496,14.375416
2007-08-06T00:00:00Z,0,0,36.132977,-5.453909
2007-08-03T00:00:00Z,0,0,36.828221,11.940496
2007-08-02T00:00:00Z,0,0,28.291564,-16.62913
2007-08-01T00:00:00Z,0,0,37.743215,26.820351
2007-07-30T00:00:00Z,0,0,16.666667,-9.616667
2007-07-29T00:00:00Z,0,0,-12.8275,45.166244
2007-07-29T00:00:00Z,0,0,-12.8275,45.166244
2007-07-27T00:00:00Z,0,0,26.3351,17.228331
2007-07-27T00:00:00Z,0,0,35.937496,14.375416
2007-07-26T00:00:00Z,0,0,40.120875,9.012893
2007-07-25T00:00:00Z,0,0,35.696944,-0.633056
2007-07-24T00:00:00Z,0,0,26.3351,17.228331
2007-07-24T00:00:00Z,0,0,37.599994,14.015356
2007-07-24T00:00:00Z,0,0,38.158524,14.742693
2007-07-22T00:00:00Z,0,0,-12.8275,45.166244
2007-07-22T00:00:00Z,0,0,23.14632,58.825119
2007-07-22T00:00:00Z,0,0,31.280267,34.240191
2007-07-22T00:00:00Z,0,0,35.937496,14.375416
2007-07-21T00:00:00Z,0,0,16.666667,-9.616667
2007-07-21T00:00:00Z,0,0,26.3351,17.228331
2007-07-21T00:00:00Z,0,0,35.937496,14.375416
2007-07-18T00:00:00Z,0,0,28.291564,-16.62913
2007-07-18T00:00:00Z,0,0,28.291564,-16.62913
2007-07-17T00:00:00Z,0,0,35.508622,12.59292
2007-07-17T00:00:00Z,0,0,35.508622,12.59292
2007-07-16T00:00:00Z,0,0,26.3351,17.228331
2007-07-16T00:00:00Z,0,0,28.291564,-16.62913
2007-07-15T00:00:00Z,0,0,35.508622,12.59292
2007-07-13T00:00:00Z,0,0,45.493488,12.246318
2007-07-11T00:00:00Z,0,0,35.240117,24.809269
2007-07-11T00:00:00Z,0,0,53.171826,6.605243
2007-07-10T00:00:00Z,0,0,14.497401,-14.452362
2007-07-08T00:00:00Z,0,0,28.291564,-16.62913
2007-07-07T00:00:00Z,0,0,36.132977,-5.453909
2007-07-06T00:00:00Z,0,0,35.861313,14.565384
2007-07-06T00:00:00Z,0,0,50.95129,1.858686
2007-07-05T00:00:00Z,0,0,-11.202692,17.873887
2007-07-04T00:00:00Z,0,0,36.140751,-5.353585
2007-07-04T00:00:00Z,0,0,38.115688,13.361267
2007-07-03T00:00:00Z,0,0,28.291564,-16.62913
2007-07-03T00:00:00Z,0,0,36.81881,10.16596
2007-07-02T00:00:00Z,0,0,35.85,-0.316667
2007-06-29T00:00:00Z,0,0,35.937496,14.375416
2007-06-28T00:00:00Z,0,0,26.3351,17.228331
2007-06-28T00:00:00Z,0,0,35.508622,12.59292
2007-06-28T00:00:00Z,0,0,35.508622,12.59292
2007-06-28T00:00:00Z,0,0,55.57156,-4.410332
2007-06-27T00:00:00Z,0,0,35.860278,14.381389
2007-06-27T00:00:00Z,0,0,35.937496,14.375416
2007-06-27T00:00:00Z,0,0,36.926927,14.725513
2007-06-26T00:00:00Z,0,0,28.291564,-16.62913
2007-06-26T00:00:00Z,0,0,50.110922,8.682127
